"S_width [mm]","T_sub [mm]","W_50 [mm]","Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","im(Gamma(1:1)) []","re(Gamma(1:1)) []","re(Zo(1:1)) []","ang_deg(S(1,1)) [deg]","ang_deg(S(2,1)) [deg]"
0.1,0.254,0.8,39.05,-17.7844308283242,-0.520454967232024,1275.51717476746,3.83532167284131,62.3760532744364,100.22389223394,15.1796306136619
0.1,0.254,0.8,39.1,-17.4243419009416,-0.527763272092636,1277.46460722413,3.84030226650847,62.5104870174532,99.1968310450144,13.9717906401369
0.1,0.254,0.8,39.15,-17.0787320811537,-0.535436435413325,1279.41377650345,3.84528199168914,62.6460110455396,98.1798468937588,12.7640457356012
0.1,0.254,0.8,39.2,-16.746285808487,-0.543459488251137,1281.36468181379,3.85026076069114,62.7826298620024,97.1709906139406,11.5564685226995
0.1,0.254,0.8,39.25,-16.4258931152338,-0.551819463928232,1283.31732224586,3.85523848564622,62.9203479163318,96.1684244889344,10.3491291774275
0.1,0.254,0.8,39.3,-16.1166143159761,-0.560505066561458,1285.27169677239,3.86021507853603,63.0591696030995,95.1704655600594,9.14209638655409
0.1,0.254,0.8,39.35,-15.8176507215139,-0.569506405095372,1287.22780424794,3.86519045121811,63.1990992608624,94.1756083042879,7.93543801547794
0.1,0.254,0.8,39.4,-15.5283204079651,-0.578814778656963,1289.18564340861,3.8701645154519,63.3401411710739,93.1825330170815,6.72922157462779
0.1,0.254,0.8,39.45,-15.2480382045296,-0.588422502267359,1291.14521287181,3.87513718292478,63.4822995570015,92.1901045837765,5.52351454466095
0.1,0.254,0.8,39.5,-14.9762991852027,-0.598322764419985,1293.10651113593,3.88010836527819,63.6255785826528,91.1973650489423,4.31838460200513
0.1,0.254,0.8,39.55,-14.7126650594731,-0.608509509931804,1295.06953658014,3.88507797413376,63.7699823517096,90.203522425296,3.11389977361392
0.1,0.254,0.8,39.6,-14.456752954127,-0.618977342929083,1297.03428746405,3.89004592111949,63.9155149064709,89.2079374586834,1.91012854113035
0.1,0.254,0.8,39.65,-14.2082261627587,-0.629721445946805,1299.00076192745,3.89501211789597,64.062180226806,88.21010952969,0.707139908676453
0.1,0.254,0.8,39.7,-13.9667865120522,-0.640737511981543,1300.96895799001,3.89997647618267,64.2099822291169,87.2096624815306,-0.494996555668137
0.1,0.254,0.8,39.75,-13.7321680553187,-0.652021687003181,1302.93887355096,3.90493890778431,64.3589247653124,86.2063308826368,-1.69621069754346
0.1,0.254,0.8,39.8,-13.5041318553288,-0.663570520947413,1304.91050638881,3.9098993246172,64.5090116217926,85.1999470330622,-2.89643176803193
0.1,0.254,0.8,39.85,-13.282461661396,-0.675380925613882,1306.88385416103,3.91485763873575,64.6602465184462,84.1904288849814,-4.09558842577004
0.1,0.254,0.8,39.9,-13.0669603211712,-0.687450138210133,1308.8589144037,3.91981376235901,64.8126331076596,83.1777689528639,-5.29360874681982
0.1,0.254,0.8,39.95,-12.8574467968205,-0.699775689529836,1310.83568453123,3.92476760789721,64.96617497334,82.1620242260284,-6.49042024041205
0.1,0.254,0.8,40,-12.6537536791966,-0.712355375950183,1312.81416183599,3.92971908797848,65.1208756299514,81.1433070561003,-7.68594986920247
0.1,0.254,0.8,40.05,-12.4557251131671,-0.72518723458889,1314.79434348801,3.93466811547557,65.2767385215657,80.1217769676591,-8.88012407305817
0.1,0.254,0.8,40.1,-12.2632150631927,-0.738269521086,1316.7762265346,3.93961460353269,65.4337670209285,79.0976333271331,-10.0728687956716
0.1,0.254,0.8,40.15,-12.0760858612088,-0.751600689575053,1318.75980790003,3.94455846559239,65.5919644285401,78.0711087992393,-11.2641095134921
0.1,0.254,0.8,40.2,-11.8942069893877,-0.765179374488616,1320.74508438515,3.94949961542257,65.7513339717537,77.0424635194169,-12.4537712666072
0.1,0.254,0.8,40.25,-11.7174540589006,-0.77900437390794,1322.73205266705,3.95443796714353,65.9118788038895,76.0119799129556,-13.6417786913101
0.1,0.254,0.8,40.3,-11.5457079527361,-0.793074634219154,1324.7207092987,3.95937343525516,66.0736020033667,74.9799580956304,-14.8280560541566
0.1,0.254,0.8,40.35,-11.3788541062538,-0.807389235881338,1326.71105070856,3.96430593466415,66.2365065728534,73.9467117957317,-16.0125272873729
0.1,0.254,0.8,40.4,-11.2167819037229,-0.82194738014671,1328.70307320021,3.96923538071138,66.4005954384351,72.9125647428726,-17.195116025502
0.1,0.254,0.8,40.45,-11.0593841728081,-0.836748376602157,1330.69677295198,3.97416168919935,66.5658714488026,71.8778474744424,-18.375745643208
0.1,0.254,0.8,40.5,-10.9065567619855,-0.851791631424755,1332.69214601656,3.9790847764197,66.7323373744599,70.8428945158561,-19.5543392941688
0.1,0.254,0.8,40.55,-10.7581981883361,-0.867076636263564,1334.68918832061,3.98400455918089,66.8999959069517,69.8080418956541,-20.7308199509976
0.1,0.254,0.8,40.6,-10.614209345175,-0.882602957676087,1336.68789566435,3.98892095483592,67.0688496581132,68.7736249609746,-21.9051104461412
0.1,0.254,0.8,40.65,-10.4744932606239,-0.89837022706111,1338.68826372119,3.99383388131019,67.2389011593405,67.7399764629339,-23.0771335137006
0.1,0.254,0.8,40.7,-10.3389548995897,-0.914378131040763,1340.69028803729,3.99874325712948,67.4101528608838,66.7074248849862,-24.2468118321244
0.1,0.254,0.8,40.75,-10.2075010027283,-0.930626402253744,1342.69396403119,4.003649001448,67.5826071311627,65.6762929904509,-25.4140680677197
0.1,0.254,0.8,40.8,-10.0800399569024,-0.947114810529432,1344.69928699336,4.00855103407657,67.7562662561062,64.64689656809,-26.5788249189244
0.1,0.254,0.8,40.85,-9.95648169240965,-0.96384315441876,1346.70625208579,4.01344927551095,67.9311324385148,63.6195433569593,-27.7410051612815
0.1,0.254,0.8,40.9,-9.83673760290791,-0.980811253063062,1348.71485434159,4.01834364696022,68.1072077974486,62.5945321337673,-28.900531693051
0.1,0.254,0.8,40.95,-9.72072048450771,-0.998018938386437,1350.72508866453,4.02323407037534,68.2844943676397,61.5721519477001,-30.0573275813932
0.1,0.254,0.8,41,-9.60834449096444,-1.01546604760058,1352.73694982865,4.02812046847781,68.4629940989303,60.552681489155,-31.2113161090517
0.2,0.254,0.8,37,-20.903801935199,-0.423340837796464,1258.33930066527,3.38245232760888,90.5032448827201,-24.7069602023352,53.7137007076223
0.2,0.254,0.8,37.05,-21.7083816866777,-0.414472314392486,1260.38878137022,3.38794705006022,90.7706251287019,-24.9088416526933,52.3967963112771
0.2,0.254,0.8,37.1,-22.6131336790355,-0.406730224211006,1262.4394538431,3.39343535499956,91.0393517196254,-24.8842286613427,51.0728094382513
0.2,0.254,0.8,37.15,-23.6409187801461,-0.400138398879789,1264.49131049978,3.39891716287809,91.3094208195237,-24.5355874185905,49.7419873074596
0.2,0.254,0.8,37.2,-24.8228707761278,-0.394719800636569,1266.54434371229,3.40439239582542,91.5808284913144,-23.7066955689436,48.4045795889982
0.2,0.254,0.8,37.25,-26.2021552723114,-0.390496582413553,1268.5985458104,3.40986097765469,91.8535706978935,-22.132329554583,47.0608368368597
0.2,0.254,0.8,37.3,-27.8386549338833,-0.387490189662656,1270.65390908329,3.41532283386691,92.1276433032446,-19.3292256058501,45.7110086936141
0.2,0.254,0.8,37.35,-29.8098132158473,-0.385721515416141,1272.7104257812,3.42077789165458,92.4030420735626,-14.3409187857133,44.3553418330163
0.2,0.254,0.8,37.4,-32.1755340674465,-0.385211123718497,1274.76808811699,3.42622607990464,92.6797626783932,-5.1203030173539,42.9940775996414
0.2,0.254,0.8,37.45,-34.729234715831,-0.385979561601529,1276.82688826777,3.43166732920065,92.9578006917849,12.5838009491629,41.6274492967825
0.2,0.254,0.8,37.5,-36.1263019568299,-0.388047786804133,1278.88681837652,3.43710157182434,93.2371515934557,42.5699490883493,40.2556790652843
0.2,0.254,0.8,37.55,-34.7521009968383,-0.39143774834224,1280.94787055361,3.44252874175642,93.5178107699724,73.0338732726833,38.8789742876234
0.2,0.254,0.8,37.6,-32.1136911650156,-0.396173171119142,1283.01003687841,3.44794877467674,93.7997735159419,91.2976241985541,37.4975234453191
0.2,0.254,0.8,37.65,-29.6333369194479,-0.402280615986286,1285.07330940082,3.45336160796375,94.0830350352159,100.787761887254,36.1114913576372
0.2,0.254,0.8,37.7,-27.5487354421383,-0.409790915964355,1287.13768014281,3.45876718069337,94.3675904421057,105.881309963815,34.7210137433615
0.2,0.254,0.8,37.75,-25.804430755027,-0.418741132178996,1289.20314109998,3.4641654336371,94.6534347626091,108.708852775434,33.3261910902164
0.2,0.254,0.8,37.8,-24.3228535886927,-0.429177236248061,1291.269684243,3.46955630925963,94.9405629356474,110.26410416733,31.9270819172267
0.2,0.254,0.8,37.85,-23.0436740248836,-0.441157819707686,1293.33730151918,3.47493975171569,95.2289698143128,111.048318174277,30.5236957291003
0.2,0.254,0.8,37.9,-21.923561472681,-0.454759271162931,1295.4059848539,3.48031570684637,95.5186501671246,111.337269266921,29.1159863945652
0.2,0.254,0.8,37.95,-20.9315176265821,-0.470083071184839,1297.47572615213,3.48568412217479,95.8095986792959,111.295175631289,27.7038475370784
0.2,0.254,0.8,38,-20.045066714175,-0.487266165798569,1299.54651729982,3.49104494690122,96.1018099540078,111.027390494111,26.2871132045798
0.2,0.254,0.8,38.05,-19.2476451435875,-0.506495831736135,1301.6183501654,3.49639813189754,96.395278513692,110.607023534784,24.8655703658632
0.2,0.254,0.8,38.1,-18.5268516370838,-0.52803107346876,1303.69121660116,3.50174362970122,96.6899988013213,110.08980046906,23.4389962042515
0.2,0.254,0.8,38.15,-17.8732228191913,-0.552233361148341,1305.76510844469,3.50708139450866,96.985965181707,109.52354044023,22.0072457770357
0.2,0.254,0.8,38.2,-17.2792543251761,-0.579610143405869,1307.84001752025,3.51241138216802,97.2831719428035,108.955449546434,20.5704402665609
0.2,0.254,0.8,38.25,-16.7383685600896,-0.610873944951431,1309.91593564014,3.51773355017149,97.5816132970182,108.439035019676,19.1293536779202
0.2,0.254,0.8,38.3,-16.2433767260283,-0.647014485628192,1311.99285460611,3.52304785764708,97.8812833825279,108.04141427149,17.6861842906327
0.2,0.254,0.8,38.35,-15.7836298355427,-0.689361178915797,1314.07076621065,3.52835426534983,98.1821762646008,107.84942491478,16.246045081178
0.2,0.254,0.8,38.4,-15.3396238866197,-0.739553481309637,1316.14966223834,3.53365273565255,98.4842859369221,107.965234666057,14.8196848641555
0.2,0.254,0.8,38.45,-14.8747230592211,-0.79918736819406,1318.22953446718,3.53894323253607,98.7876063229246,108.461622995362,13.4278692063689
0.2,0.254,0.8,38.5,-14.3314366074746,-0.868635650478875,1320.31037466986,3.54422572157903,99.0921312771242,109.24121779643,12.1063411941461
0.2,0.254,0.8,38.55,-13.6591523045605,-0.944444320922558,1322.39217461505,3.54950016994712,99.3978545864569,109.824918177512,10.9046776193457
0.2,0.254,0.8,38.6,-12.8870780919039,-1.01618167647112,1324.47492606868,3.554766546382,99.70476997162,109.452398387348,9.86307928809787
0.2,0.254,0.8,38.65,-12.1411130039221,-1.06793613576051,1326.55862079516,3.56002482118963,100.012871088416,107.796042933872,8.96112016097351
0.2,0.254,0.8,38.7,-11.5271611341581,-1.0893266692004,1328.64325055863,3.56527496622829,100.322151529098,105.313837449436,8.09297733161646
0.2,0.254,0.8,38.75,-11.0557490295221,-1.08535935051056,1330.72880712417,3.5705169548961,100.632604823716,102.652376095098,7.13624071941824
0.2,0.254,0.8,38.8,-10.6865229837183,-1.07052887779091,1332.81528225899,3.57575076211819,100.944224441467,100.164352923596,6.03918923962445
0.2,0.254,0.8,38.85,-10.3793960812377,-1.05686869631206,1334.90266773362,3.58097636433341,101.257003792044,97.9375586492951,4.82105642610757
0.2,0.254,0.8,38.9,-10.108635209216,-1.04991040910248,1336.99095532305,3.58619373948073,101.570936226984,95.9472074295381,3.52462251481086
0.2,0.254,0.8,38.95,-9.86007248223788,-1.05071722926115,1339.08013680792,3.59140286698523,101.886015041019,94.1425356467771,2.18630701799219
0.2,0.254,0.8,39,-9.62632602194342,-1.05846383012941,1341.1702039756,3.59660372774371,102.202233473427,92.4770195174299,0.829726523749173
0.2,0.254,0.8,39.05,-9.40359337725927,-1.07185756023213,1343.26114862133,3.60179630411002,102.519584709374,90.9148035362008,-0.531568290928174
0.2,0.254,0.8,39.1,-9.18989086611955,-1.08968796296761,1345.3529625493,3.60698057987998,102.83806188127,89.4298141808796,-1.89030088902033
0.2,0.254,0.8,39.15,-8.98414880598266,-1.11097135627838,1347.44563757375,3.61215654027603,103.157658070106,88.0034214844701,-3.24275497388319
0.2,0.254,0.8,39.2,-8.78575579444609,-1.13494853071084,1349.53916552,3.61732417193154,103.478366306803,86.6223176299926,-4.58714879396717
0.2,0.254,0.8,39.25,-8.59432983695142,-1.16104272380815,1351.6335382255,3.62248346287484,103.80017957355,85.2769234246575,-5.92272654480327
0.2,0.254,0.8,39.3,-8.40960323064111,-1.18881522160748,1353.72874754089,3.62763440251295,104.123090805142,83.9602650860486,-7.24926499823025
0.2,0.254,0.8,39.35,-8.23136472883984,-1.21792888405106,1355.82478533094,3.63277698161505,104.447092890316,82.6671996460256,-8.56680898864391
0.2,0.254,0.8,39.4,-8.05943074876327,-1.24812067168762,1357.92164347562,3.63791119229564,104.772178673084,81.3938829462543,-9.8755307762099
0.2,0.254,0.8,39.45,-7.89363137626372,-1.27918166633803,1360.01931387099,3.64303702799753,105.098340954057,80.1374026933158,-11.1756561325508
0.2,0.254,0.8,39.5,-7.73380390164685,-1.31094272928147,1362.11778843025,3.6481544834745,105.425572491768,78.8955232713401,-12.4674263493529
0.2,0.254,0.8,39.55,-7.57979014565437,-1.34326422820735,1364.21705908459,3.65326355477378,105.753866003995,77.6665064918546,-13.7510795686783
0.2,0.254,0.8,39.6,-7.43143563880741,-1.3760286522175,1366.31711778416,3.65836423921832,106.08321416907,76.4489843436111,-15.0268424483086
0.2,0.254,0.8,39.65,-7.28858965198831,-1.40913526738965,1368.41795649899,3.66345653538878,106.41360962719,75.2418677011901,-16.294927274411
0.2,0.254,0.8,39.7,-7.1511055650248,-1.44249621662739,1370.51956721981,3.66854044310547,106.745044981719,74.0442801654114,-17.5555318562223
0.2,0.254,0.8,39.75,-7.01884131714728,-1.47603364708623,1372.62194195901,3.67361596340988,107.077512800483,72.8555096589122,-18.8088407519588
0.2,0.254,0.8,39.8,-6.89165981835298,-1.5096775738693,1374.72507275142,3.6786830985463,107.411005617066,71.6749726981105,-20.0550270434396
0.2,0.254,0.8,39.85,-6.7694292711452,-1.54336427549595,1376.82895165519,3.68374185194303,107.745515932085,70.5021878065414,-21.2942542462552
0.2,0.254,0.8,39.9,-6.65202338802178,-1.57703507666557,1378.93357075258,3.68879222819361,108.081036214478,69.336755582096,-22.5266781465392
0.2,0.254,0.8,39.95,-6.53932150757795,-1.61063541546506,1381.03892215079,3.6938342330378,108.417558902766,68.1783436489833,-23.7524484677362
0.2,0.254,0.8,40,-6.43120861983595,-1.64411412119906,1383.14499798274,3.69886787334252,108.755076406319,67.0266752230444,-24.971710331677
0.2,0.254,0.8,40.05,-6.32757531410247,-1.67742284941008,1385.25179040783,3.70389315708254,109.09358110661,65.8815203677035,-26.1846055103448
0.2,0.254,0.8,40.1,-6.22831766281342,-1.7105156350873,1387.35929161269,3.70891009332121,109.433065358464,64.7426892645498,-27.3912734807023
0.2,0.254,0.8,40.15,-6.13333705381572,-1.74334853536035,1389.46749381194,3.71391869219093,109.773521491294,63.6100269988996,-28.5918523019753
0.2,0.254,0.8,40.2,-6.04253998207164,-1.77587934038445,1391.57638924889,3.71891896487366,110.114941810333,62.4834094879539,-29.7864793369899
0.2,0.254,0.8,40.25,-5.95583781022084,-1.80806733649918,1393.68597019625,3.72391092358125,110.457318597857,61.3627402718883,-30.9752918388164
0.2,0.254,0.8,40.3,-5.87314650597435,-1.83987310967417,1395.79622895682,3.72889458153575,110.800644114396,60.2479479563726,-32.1584274223984
0.2,0.254,0.8,40.35,-5.79438636301623,-1.87125838015394,1397.90715786416,3.73386995294963,111.144910599937,59.1389841455619,-33.3360244387639
0.2,0.254,0.8,40.4,-5.71948171097444,-1.90218586136543,1400.01874928325,3.73883705300596,111.490110275119,58.0358217424169,-34.508222267215
0.2,0.254,0.8,40.45,-5.64836061908475,-1.93261913776241,1402.13099561112,3.74379589783848,111.836235342419,56.9384535217219,-35.6751615387788
0.2,0.254,0.8,40.5,-5.58095459739335,-1.96252255749348,1404.24388927749,3.74874650451174,112.183277987324,55.8468909028623,-36.8369843022711
0.2,0.254,0.8,40.55,-5.51719829870326,-1.99186113669914,1406.35742274536,3.75368889100112,112.531230379498,54.7611628660531,-37.9938341426045
0.2,0.254,0.8,40.6,-5.45702922394284,-2.02060047294505,1408.47158851162,3.75862307617286,112.880084673933,53.6813149685676,-39.1458562594779
0.2,0.254,0.8,40.65,-5.40038743320347,-2.04870666583583,1410.58637910762,3.76354907976405,113.229833012099,52.6074084275372,-40.2931975132903
0.2,0.254,0.8,40.7,-5.34721526433701,-2.0761462432685,1412.70178709972,3.76846692236268,113.580467523071,51.5395192437667,-41.4360064440186
0.2,0.254,0.8,40.75,-5.29745706070898,-2.10288609210569,1414.81780508988,3.77337662538758,113.931980324654,50.4777373472506,-42.5744332678604
0.2,0.254,0.8,40.8,-5.25105890945597,-2.12889339229866,1416.93442571614,3.77827821106851,114.284363524495,49.4221657500509,-43.7086298556407
0.2,0.254,0.8,40.85,-5.20796839138519,-2.15413555368531,1419.05164165317,3.78317170242612,114.637609221184,48.3729196962035,-44.8387496963093
0.2,0.254,0.8,40.9,-5.16813434347311,-2.17858015484121,1421.16944561274,3.78805712325207,114.991709505341,47.3301258015604,-45.9649478482815
0.2,0.254,0.8,40.95,-5.13150663475927,-2.20219488348196,1423.28783034426,3.79293449808906,115.346656460697,46.2939211791055,-47.0873808808921
0.2,0.254,0.8,41,-5.09803595628817,-2.22494747800955,1425.40678863522,3.79780385221098,115.702442165154,45.264452547441,-48.2062068078215
0.3,0.254,0.8,37,-19.2876505273242,-0.561032706995497,1302.79681059735,3.39781774296019,130.12245770625,-20.7085832655639,49.4058365229028
0.3,0.254,0.8,37.05,-20.4924912034904,-0.544409906343515,1304.91301588388,3.40256704071579,130.519452685455,-19.2097519574442,47.8345220749177
0.3,0.254,0.8,37.1,-21.8690149073028,-0.529925905858476,1307.02962018346,3.40730876930002,130.917200155928,-16.6386743263372,46.2534798255958
0.3,0.254,0.8,37.15,-23.4459320606686,-0.517638565331045,1309.14661697856,3.41204296965934,131.315690619293,-12.3673541599324,44.6633280125563
0.3,0.254,0.8,37.2,-25.2260049127228,-0.507600365605143,1311.26399980297,3.41676968312128,131.714914596316,-5.29040336719101,43.0647137959841
0.3,0.254,0.8,37.25,-27.0951879595362,-0.499857946987399,1313.38176224186,3.42148895137693,132.114862627918,6.42142860186964,41.4583103886043
0.3,0.254,0.8,37.3,-28.5927976945882,-0.494451674906651,1315.49989793181,3.42620081646386,132.515525276151,24.7148003184278,39.8448137746318
0.3,0.254,0.8,37.35,-28.8564840315498,-0.491415239031131,1317.61840056086,3.43090532074923,132.916893125165,47.8236378909532,38.224939017564
0.3,0.254,0.8,37.4,-27.6636908724469,-0.490775291889737,1319.73726386856,3.43560250691334,133.318956782154,68.3502164324529,36.5994161585462
0.3,0.254,0.8,37.45,-25.818897951425,-0.492551132794648,1321.85648164595,3.44029241793336,133.72170687827,82.1858815910469,34.9689857077662
0.3,0.254,0.8,37.5,-23.9577134590007,-0.496754442549201,1323.97604773556,3.44497509706744,134.125134069535,90.6107826754461,33.3343937304883
0.3,0.254,0.8,37.55,-22.2817825993357,-0.503389074084,1326.09595603143,3.44965058783914,134.529229037722,95.6744730270651,31.6963865264585
0.3,0.254,0.8,37.6,-20.8129442452255,-0.512450903847519,1328.21620047904,3.45431893402207,134.933982491216,98.7148867365045,30.0557048959039
0.3,0.254,0.8,37.65,-19.5268433592215,-0.523927748557825,1330.33677507534,3.45898017962494,135.339385165858,100.496190266333,28.4130779765288
0.3,0.254,0.8,37.7,-18.3932006508614,-0.537799351899244,1332.45767386863,3.46363436887681,135.745427825777,101.457614611577,26.7692166229166
0.3,0.254,0.8,37.75,-17.3855351875749,-0.554037446059013,1334.57889095856,3.46828154621273,136.152101264185,101.861871571824,25.1248062814894
0.3,0.254,0.8,37.8,-16.4825316494672,-0.572605893835626,1336.70042049604,3.47292175625958,136.559396304171,101.873299811366,23.4804992892807
0.3,0.254,0.8,37.85,-15.6673925594218,-0.593460918681738,1338.82225668315,3.47755504382225,136.967303799469,101.599111168938,21.8369064913899
0.3,0.254,0.8,37.9,-14.926888285641,-0.616551432857147,1340.94439377309,3.48218145387012,137.375814635202,101.111910775185,20.194588027688
0.3,0.254,0.8,37.95,-14.2505254205067,-0.64181947842707,1343.06682607007,3.48680103152378,137.784919728615,100.462503695456,18.5540430808323
0.3,0.254,0.8,38,-13.6299000435983,-0.669200802989122,1345.18954792917,3.49141382204208,138.194610029789,99.6874750655439,16.915698300456
0.3,0.254,0.8,38.05,-13.0582135256759,-0.698625603023386,1347.31255375628,3.49601987080942,138.604876522333,98.8138463186117,15.2798945164436
0.3,0.254,0.8,38.1,-12.5299139401139,-0.730019484592767,1349.43583800794,3.50061922332335,139.01571022406,97.8620340731364,13.6468712191726
0.3,0.254,0.8,38.15,-12.0404306047129,-0.763304716832437,1351.55939519123,3.5052119251824,139.427102187644,96.8477903533527,12.0167481053079
0.3,0.254,0.8,38.2,-11.5859769854655,-0.798401893097672,1353.68321986362,3.50979802207426,139.839043501265,95.7835137618036,10.3895027491987
0.3,0.254,0.8,38.25,-11.1634040299182,-0.83523217555432,1355.80730663281,3.51437755976412,140.251525289225,94.6791635683065,8.76494314281401
0.3,0.254,0.8,38.3,-10.7700912431861,-0.873720394030778,1357.93165015661,3.51895058408338,140.664538712559,93.5429202942053,7.14267342775165
0.3,0.254,0.8,38.35,-10.4038666606142,-0.913799419934931,1360.05624514275,3.52351714091854,141.078074969621,92.3816860677276,5.5220505955154
0.3,0.254,0.8,38.4,-10.0629496502818,-0.955416475770789,1362.18108634872,3.52807727620045,141.492125296659,91.201489837702,3.90212923796401
0.3,0.254,0.8,38.45,-9.7459124844018,-0.998542429108073,1364.30616858159,3.53263103589365,141.906680968363,90.0078483843229,2.28159060011385
0.3,0.254,0.8,38.5,-9.45165802363616,-1.04318575732496,1366.43148669783,3.53717846598617,142.321733298411,88.8061303726529,0.658651325483791
0.3,0.254,0.8,38.55,-9.17941166843086,-1.08941392919557,1368.55703560313,3.54171961247943,142.737273639986,87.6019769321846,-0.969053265546191
0.3,0.254,0.8,38.6,-8.92872566405153,-1.13738672989557,1370.6828102522,3.54625452137843,143.153293386284,86.4018506552595,-2.60461581418838
0.3,0.254,0.8,38.65,-8.69949201723828,-1.18740906631664,1372.80880564853,3.55078323868222,143.569783971004,85.2138209594191,-4.25203354348146
0.3,0.254,0.8,38.7,-8.49195444445176,-1.24001586761727,1374.93501684426,3.55530581037453,143.98673686882,84.0487568849152,-5.9164009099468
0.3,0.254,0.8,38.75,-8.30669450636896,-1.29611009375604,1377.06143893991,3.55982228241476,144.404143595842,82.9222010503826,-7.60406626971518
0.3,0.254,0.8,38.8,-8.14452968534715,-1.35718794931651,1379.18806708417,3.56433270072907,144.821995710059,81.8573455959251,-9.32260404321936
0.3,0.254,0.8,38.85,-8.00617310414465,-1.42570254790182,1381.31489647369,3.56883711120182,145.240284811765,80.8896703959261,-11.0802191920308
0.3,0.254,0.8,38.9,-7.8913085223052,-1.50562690678533,1383.44192235285,3.57333555966714,145.659002543975,80.0736398610455,-12.8836548972226
0.3,0.254,0.8,38.95,-7.79635075270173,-1.60322520422547,1385.56914001351,3.5778280919008,146.078140592821,79.4902486861764,-14.7325044623487
0.3,0.254,0.8,39,-7.70967003493123,-1.72774031505953,1387.69654479482,3.58231475361225,146.497690687936,79.2477285524741,-16.6057938295049
0.3,0.254,0.8,39.05,-7.60363068480601,-1.89067548056179,1389.8241320829,3.58679559043695,146.917644602827,79.4498803561242,-18.4353442947038
0.3,0.254,0.8,39.1,-7.42891215393248,-2.10009635084401,1391.95189731067,3.59127064792882,147.337994155223,80.0830806766912,-20.0694525097828
0.3,0.254,0.8,39.15,-7.13198036431225,-2.34566103174313,1394.07983595757,3.59573997155295,147.758731207424,80.8288194486196,-21.2736132085504
0.3,0.254,0.8,39.2,-6.71031923794113,-2.58319651559735,1396.20794354929,3.60020360667858,148.179847666624,81.0684536291103,-21.8709419376092
0.3,0.254,0.8,39.25,-6.24225596279195,-2.75252712892129,1398.33621565754,3.60466159857217,148.601335485228,80.3527010267418,-21.9813676870341
0.3,0.254,0.8,39.3,-5.82222010347545,-2.82892265542426,1400.46464789978,3.60911399239074,149.023186661147,78.7885615581463,-21.9958554027013
0.3,0.254,0.8,39.35,-5.49124757746417,-2.83680659878468,1402.59323593894,3.61356083317544,149.445393238094,76.7906467199231,-22.2382440176586
0.3,0.254,0.8,39.4,-5.24237172031081,-2.81422373289496,1404.72197548319,3.61800216584525,149.867947305849,74.7001857327214,-22.7966236179328
0.3,0.254,0.8,39.45,-5.053192026807,-2.78674153083637,1406.85086228563,3.62243803519088,150.290841000531,72.6856584377924,-23.6160163914318
0.3,0.254,0.8,39.5,-4.90365009409613,-2.76572637180813,1408.97989214404,3.62686848586895,150.714066504837,70.8003299681763,-24.6118206600583
0.3,0.254,0.8,39.55,-4.77990934448292,-2.75439042924017,1411.10906090059,3.63129356239623,151.137616048287,69.0454165617673,-25.7157600191007
0.3,0.254,0.8,39.6,-4.67328409445189,-2.75246395636661,1413.23836444159,3.63571330914417,151.561481907443,67.404574401921,-26.8820234129933
0.3,0.254,0.8,39.65,-4.57849141245681,-2.75853618532001,1415.36779869717,3.64012777033354,151.985656406126,65.8583894281666,-28.0819654751952
0.3,0.254,0.8,39.7,-4.4923276821424,-2.77101874702968,1417.49735964102,3.64453699002929,152.410131915615,64.3893739564478,-29.2981476121158
0.3,0.254,0.8,39.75,-4.41282814693684,-2.78848004001992,1419.62704329011,3.64894101213557,152.834900854835,62.9831567148021,-30.5200544987114
0.3,0.254,0.8,39.8,-4.33876433584487,-2.80972657102033,1421.75684570438,3.65333988039095,153.259955690538,61.6283409436199,-31.7413791802816
0.3,0.254,0.8,39.85,-4.26934892141003,-2.83379351060573,1423.88676298648,3.65773363836374,153.685288937467,60.3159970888508,-32.9583752115804
0.3,0.254,0.8,39.9,-4.20406236554788,-2.85990899328977,1426.01679128146,3.66212232944755,154.110893158514,59.0391329378339,-34.1688674952607
0.3,0.254,0.8,39.95,-4.14255023693381,-2.88745588796773,1428.14692677647,3.666505996857,154.536760964864,57.7922435477654,-35.3716566104979
0.3,0.254,0.8,40,-4.08456165927723,-2.91593859268381,1430.27716570049,3.67088468362355,154.962885016129,56.5709568197776,-36.5661565990254
0.3,0.254,0.8,40.05,-4.02991193224958,-2.94495634130869,1432.40750432402,3.67525843259152,155.389258020474,55.3717632026861,-37.7521719598185
0.3,0.254,0.8,40.1,-3.97845954055894,-2.9741824535899,1434.53793895877,3.67962728641428,155.815872734728,54.191812202186,-38.9297585370417
0.3,0.254,0.8,40.15,-3.93009184551426,-3.00334843451971,1436.66846595741,3.68399128755054,156.24272196449,53.0287596891263,-40.099135628963
0.3,0.254,0.8,40.2,-3.88471608816331,-3.03223184600866,1438.79908171321,3.68835047826085,156.66979856422,51.8806531097512,-41.2606298047569
0.3,0.254,0.8,40.25,-3.84225368463994,-3.06064705052139,1440.92978265978,3.69270490060421,157.097095437328,50.7458447764253,-42.4146386202081
0.3,0.254,0.8,40.3,-3.80263658726432,-3.08843812217172,1443.06056527075,3.69705459643481,157.524605536245,49.6229259482093,-43.5616069851469
