"W_50 [mm]","Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","im(Gamma(1:1)) []","re(Gamma(1:1)) []","re(Zo(1:1)) []","ang_deg(S(1,1)) [deg]","ang_deg(S(2,1)) [deg]"
0.5,61.2,-15.0104779815415,-2.97260129438053,2066.14911827424,4.99794908537883,17.9915244643643,32.8495143627091,-66.9118269233006
0.5,61.25,-14.6574503495371,-3.02696219916588,2068.09829555834,5.0016733162296,17.9914158316619,32.480780993137,-68.4850308877802
0.5,61.3,-14.3129470268869,-3.08328866763452,2070.04731829841,5.00539901833396,17.9913150016627,32.0785195670223,-70.0389327870153
0.5,61.35,-13.9754765343537,-3.14141850658231,2071.9961871363,5.00912619014565,17.9912219549297,31.6391225613575,-71.5721746774817
0.5,61.4,-13.6438808211551,-3.20115829728603,2073.94490271151,5.0128548301255,17.9911366721286,31.1578036207144,-73.0834243412623
0.5,61.45,-13.3173413592169,-3.26228040792099,2075.89346566115,5.01658493674135,17.9910591340271,30.6289777730677,-74.5714080881523
0.5,61.5,-12.9953778754844,-3.32452055871667,2077.84187662001,5.02031650846798,17.9909893214944,30.0466676165403,-76.0349518289066
0.5,61.55,-12.6778368135517,-3.38757632471917,2079.79013622052,5.0240495437871,17.9909272155003,29.4049195837832,-77.4730308312204
0.5,61.6,-12.364867912688,-3.45110704477391,2081.7382450928,5.02778404118727,17.9908727971148,28.6982078695752,-78.8848279118424
0.5,61.65,-12.0568888250024,-3.5147356707157,2083.68620386465,5.03151999916383,17.9908260475076,27.9218007755318,-80.2697988532773
0.5,61.7,-11.7545392305042,-3.5780531161147,2085.63401316156,5.03525741621888,17.9907869479473,27.0720654860969,-81.6277425501093
0.5,61.75,-11.4586272104776,-3.64062562255147,2087.58167360674,5.03899629086123,17.9907554798007,26.1466923052711,-82.9588718375899
0.5,61.8,-11.1700715031953,-3.70200552512034,2089.52918582109,5.04273662160631,17.9907316245325,25.1448271185467,-84.2638792734607
0.5,61.85,-10.889843586623,-3.76174554496177,2091.47655042328,5.04647840697614,17.9907153637046,24.0671098170096,-85.5439905844435
0.5,61.9,-10.6189133150694,-3.819416357701,2093.42376802969,5.05022164549931,17.9907066789753,22.9156250659163,-86.8009974128547
0.5,61.95,-10.3582011822481,-3.87462670191517,2095.37083925444,5.05396633571087,17.9907055520991,21.6937788206754,-88.0372608377699
0.5,62,-10.1085393539688,-3.92704475586585,2097.31776470946,5.05771247615231,17.9907119649258,20.406118588647,-89.2556783099617
0.5,62.05,-9.87064258795238,-3.97641901521585,2099.26454500438,5.06146006537154,17.9907258994001,19.0581173688791,-90.4596093856816
0.5,62.1,-9.64508919246998,-4.02259656619971,2101.21118074668,5.06520910192278,17.990747337561,17.6559407223494,-91.6527599219912
0.5,62.15,-9.43231138047892,-4.06553658401129,2103.15767254159,5.06895958436654,17.990776261541,16.206214100924,-92.8390297449846
0.5,62.2,-9.23259380943847,-4.10531717438438,2105.10402099215,5.07271151126959,17.9908126535661,14.7158040960154,-94.0223343510911
0.5,62.25,-9.04607876904759,-4.14213432477509,2107.05022669922,5.07646488120489,17.9908564959548,13.1916233364305,-95.2064158215692
0.5,62.3,-8.87277636472795,-4.17629265673528,2108.99629026148,5.08021969275153,17.9909077711175,11.6404649219288,-96.3946607219039
0.5,62.35,-8.71257809845685,-4.2081887086547,2110.94221227543,5.0839759444947,17.9909664615562,10.0688689056495,-97.589942590357
0.5,62.4,-8.56527241814361,-4.2382884228149,2112.88799333543,5.08773363502565,17.991032549864,8.48302064396875,-98.7945035909282
0.5,62.45,-8.43056104230057,-4.267101174256,2114.8336340337,5.09149276294162,17.9911060187242,6.88867888111193,-100.009884607051
0.5,62.5,-8.30807512682717,-4.29515294356448,2116.77913496028,5.09525332684581,17.9911868509102,5.29113018857564,-101.236906602186
0.5,62.55,-8.19739059461652,-4.32296108354065,2118.72449670314,5.09901532534732,17.9912750292848,3.69516573347853,-102.475699782539
0.5,62.6,-8.09804217648287,-4.35101263816711,2120.66971984809,5.10277875706112,17.9913705367993,2.10507617416789,-103.725772097359
0.5,62.65,-8.00953590297072,-4.37974748057302,2122.61480497886,5.106543620608,17.9914733564938,0.524660641888113,-104.986105587933
0.5,62.7,-7.93135993744523,-4.40954679988404,2124.55975267705,5.1103099146145,17.9915834714958,-1.04275385674001,-106.255268194286
0.5,62.75,-7.86299375292644,-4.44072681528821,2126.5045635222,5.11407763771289,17.9917008650205,-2.59428578918844,-107.531529538482
0.5,62.8,-7.8039157328136,-4.47353711104231,2128.44923809176,5.11784678854114,17.9918255203694,-4.12746783709292,-108.812971344381
0.5,62.85,-7.75360932476571,-4.5081626971442,2130.39377696112,5.12161736574282,17.9919574209308,-5.64021314201952,-110.097585877478
0.5,62.9,-7.71156790369471,-4.54472879275963,2132.3381807036,5.12538936796712,17.9920965501784,-7.13078069167094,-111.383358536674
0.5,62.95,-7.6772985098269,-4.58330736303297,2134.28244989047,5.12916279386874,17.9922428916715,-8.59774106182104,-112.668333117409
0.5,63,-7.65032462607973,-4.62392456526421,2136.22658509096,5.13293764210792,17.9923964290538,-10.0399433771434,-113.950660093971
0.55,57,-7.99532268334316,-3.59071221577374,1927.78048722259,4.64326399183828,16.364371484641,-20.8227992083143,56.5949764307818
0.55,57.05,-8.01696262410673,-3.54547536661956,1929.72152584738,4.64700303079456,16.3644838861653,-22.2930309807163,55.2891908662771
