"W_50 [mm]","Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","im(Gamma(1:1)) []","re(Gamma(1:1)) []","re(Zo(1:1)) []","ang_deg(Y(1,1)) [deg]","ang_deg(Y(2,1)) [deg]"
0.5,62.3,-12.0260712252405,-1.55120968700569,2107.3459834432,5.05107635864056,17.9849375730153,-72.1346762205072,96.9950921087174
0.5,62.35,-11.7653129005158,-1.57296178224452,2109.29063638398,5.05480629008346,17.9850129965565,-71.7875551566946,96.752952860968
0.5,62.4,-11.5189053596572,-1.5952962992069,2111.23514758019,5.05853765546341,17.9850958203078,-71.3770695438305,96.5261765026903
0.5,62.45,-11.2861945083603,-1.61817607574662,2113.17951762518,5.06227045337926,17.985186026997,-70.8981732778218,96.3132588935733
0.5,62.5,-11.0665486598511,-1.64156317202923,2115.12374711017,5.06600468243591,17.9852835994413,-70.3447379230617,96.1127794894019
0.5,62.55,-10.8593595873094,-1.66541917631029,2117.06783662424,5.06974034124425,17.9853885205469,-69.7093703509742,95.9234012462638
0.5,62.6,-10.6640432033808,-1.68970546260282,2119.01178675434,5.07347742842115,17.9855007733082,-68.9831895755953,95.7438693402948
0.5,62.65,-10.480039858932,-1.71438340983892,2120.95559808534,5.07721594258937,17.9856203408078,-68.1555527408197,95.5730090914896
0.5,62.7,-10.3068142995312,-1.73941458998337,2122.89927119998,5.08095588237754,17.9857472062154,-67.2137184975071,95.4097233854367
0.5,62.75,-10.1438553380493,-1.76476093086389,2124.84280667893,5.0846972464201,17.9858813527877,-66.1424344021289,95.252989806396
0.5,62.8,-9.99067530627091,-1.79038485815907,2126.78620510076,5.08844003335728,17.9860227638676,-64.9234340529993,95.1018576304866
0.5,62.85,-9.84680934456557,-1.81624941995848,2128.72946704197,5.09218424183501,17.9861714228839,-63.5348306507866,94.9554447780305
0.5,62.9,-9.71181458094363,-1.8423183965181,2130.67259307702,5.09592987050491,17.9863273133507,-61.9503988607576,94.8129347873128
0.5,62.95,-9.58526924181248,-1.8685563972279,2132.61558377829,5.09967691802426,17.9864904188667,-60.138750650367,94.6735738458134
0.5,63,-9.46677172791326,-1.89492894634644,2134.55843971613,5.10342538305591,17.986660723115,-58.0624411225173,94.5366678970707
0.55,57,-7.9441642051751,-2.00357454387186,1926.86065601877,4.62844985554325,16.3633964567278,27.5497620375741,-88.6772423274239
0.55,57.05,-7.95311397282244,-2.01009681146643,1928.80091178574,4.63217414539102,16.3635149784709,34.8621887071898,-88.746076376378
0.55,57.1,-7.95378235314999,-2.01571889702746,1930.74101447198,4.63589999530353,16.3636415246734,41.064547946608,-88.8212195815462
0.55,57.15,-7.94829855897281,-2.02044225922531,1932.68096477768,4.63962740369375,16.3637760753093,46.2898314161424,-88.9045927492837
0.55,57.2,-7.93854476605709,-2.02426914573907,1934.62076340029,4.6433563689824,16.3639186104665,50.6903053473281,-88.9970849196696
0.55,57.25,-7.92611015794093,-2.02720260014478,1936.56041103455,4.64708688959792,16.3640691103466,54.4087414382261,-89.0988642664731
0.55,57.3,-7.91229591671112,-2.02924646867278,1938.49990837246,4.65081896397636,16.3642275552638,57.5677925671998,-89.2096271099265
0.55,57.35,-7.89814597380991,-2.03040540682427,1940.43925610333,4.65455259056133,16.3643939256441,60.2684748411541,-89.3287847576367
0.55,57.4,-7.88448736263057,-2.03068488583736,1942.37845491377,4.65828776780394,16.3645682020251,62.5923514961944,-89.4555969579127
0.55,57.45,-7.87197105255953,-2.03009119899211,1944.31750548774,4.66202449416276,16.3647503650546,64.6047675113066,-89.5892633306414
0.55,57.5,-7.86110883044451,-2.02863146774366,1946.25640850652,4.66576276810368,16.3649403954902,66.35801761099,-89.7289835367942
0.55,57.55,-7.85230458315078,-2.02631364767225,1948.19516464873,4.66950258809995,16.3651382741987,67.8940651588842,-89.8739951217598
0.55,57.6,-7.8458798275575,-2.02314653423758,1950.13377459038,4.67324395263205,16.3653439821551,69.2467442051113,-90.0235959273896
0.55,57.65,-7.84209403347489,-2.01913976832451,1952.07223900485,4.67698686018762,16.3655575004423,70.4434944349738,-90.1771561493425
0.55,57.7,-7.84116053813898,-2.0143038415657,1954.01055856289,4.68073130926146,16.3657788102499,71.506711016621,-90.334123656265
0.55,57.75,-7.84325887511002,-2.00865010142564,1955.94873393269,4.68447729835541,16.3660078928738,72.4547901753395,-90.4940250830724
0.55,57.8,-7.8485442609336,-2.00219075602902,1957.88676577983,4.68822482597832,16.3662447297155,73.3029392438461,-90.6564644071725
0.55,57.85,-7.85715486737575,-1.99493887871491,1959.82465476734,4.69197389064597,16.3664893022815,74.0638060628549,-90.8211201476699
0.55,57.9,-7.86921738896759,-1.98690841229651,1961.76240155567,4.69572449088104,16.3667415921824,74.7479701990057,-90.9877419332872
0.55,57.95,-7.88485130970088,-1.97811417300445,1963.70000680274,4.69947662521302,16.3670015811322,75.3643283527921,-91.156146916244
0.55,58,-7.90417218387089,-1.96857185408983,1965.63747116394,4.70323029217816,16.367269250948,75.9203984731134,-91.3262163296674
0.55,58.05,-7.92729417438343,-1.95829802906163,1967.57479529214,4.70698549031942,16.3675445835489,76.4225611156789,-91.4978923681939
0.55,58.1,-7.95433203542731,-1.94731015453101,1969.51197983769,4.71074221818642,16.3678275609557,76.8762520801537,-91.6711754960006
0.55,58.15,-7.98540268273659,-1.93562657263433,1971.44902544847,4.71450047433535,16.36811816529,77.2861169849673,-91.8461222400798
0.55,58.2,-8.02062646123581,-1.92326651300472,1973.38593276985,4.71826025732894,16.3684163787736,77.6561359078991,-92.0228434998737
0.55,58.25,-8.06012819448704,-1.91025009426237,1975.32270244475,4.72202156573639,16.3687221837279,77.9897243189052,-92.201503391101
0.55,58.3,-8.10403808122874,-1.89659832499297,1977.25933511363,4.72578439813333,16.3690355625734,78.2898150970113,-92.3823186375524
0.55,58.35,-8.15249248996965,-1.88233310418555,1979.19583141449,4.72954875310174,16.3693564978286,78.5589253350165,-92.5655585270489
0.55,58.4,-8.20563469195156,-1.86747722110256,1981.13219198291,4.73331462922992,16.36968497211,78.7992108052723,-92.7515454549526
0.55,58.45,-8.26361556496068,-1.85205435455948,1983.06841745206,4.73708202511242,16.370020968131,79.0125103211859,-92.9406560896123
0.55,58.5,-8.32659429479648,-1.83608907159694,1985.00450845266,4.74085093934998,16.3703644687015,79.2003817336788,-93.1333232084836
0.55,58.55,-8.39473909721059,-1.81960682553685,1986.94046561307,4.74462137054949,16.3707154567271,79.3641309133798,-93.3300382713533
0.55,58.6,-8.46822798044677,-1.80263395342618,1988.87628955925,4.74839331732393,16.3710739152087,79.5048347606614,-93.5313548184675
0.55,58.65,-8.54724956688217,-1.78519767288769,1990.81198091479,4.75216677829231,16.3714398272417,79.6233590360769,-93.737892807053
0.55,58.7,-8.63200399150597,-1.76732607841821,1992.7475403009,4.75594175207962,16.3718131760157,79.7203715973897,-93.9503440307583
0.55,58.75,-8.72270389494698,-1.74904813720258,1994.68296833646,4.7597182373168,16.3721939448135,79.7963514535454,-94.1694788043091
0.55,58.8,-8.81957552940014,-1.73039368454659,1996.618265638,4.76349623264064,16.3725821170107,79.8515938902499,-94.3961541420921
0.55,58.85,-8.9228599970669,-1.71139341907762,1998.55343281971,4.76727573669378,16.3729776760753,79.8862117772949,-94.6313237169751
0.55,58.9,-9.03281464261355,-1.69207889791887,2000.48847049349,4.77105674812462,16.3733806055666,79.9001330261174,-94.8760499578212
0.55,58.95,-9.14971462369735,-1.67248253211526,2002.42337926891,4.77483926558727,16.3737908891353,79.893094019001,-95.131518735381
0.55,59,-9.27385468687464,-1.6526375826799,2004.35815975324,4.77862328774155,16.3742085105222,79.864628669848,-95.3990572026162
0.55,59.05,-9.40555118028837,-1.63257815774328,2006.29281255149,4.78240881325285,16.3746334535583,79.8140525901009,-95.6801555052303
0.55,59.1,-9.54514433956783,-1.612339211429,2008.22733826638,4.78619584079218,16.3750657021638,79.7404416092403,-95.9764932724576
0.55,59.15,-9.69300088954436,-1.59195654525583,2010.16173749837,4.78998436903604,16.3755052403474,79.6426036205678,-96.289972052374
0.55,59.2,-9.8495170119245,-1.57146681308484,2012.09601084567,4.79377439666641,16.3759520522065,79.5190423673223,-96.6227551914721
0.55,59.25,-10.0151217382704,-1.55090753090119,2014.03015890425,4.79756592237069,16.3764061219257,79.3679113209041,-96.97731710484
0.55,59.3,-10.1902808388956,-1.53031709305582,2015.96418226784,4.80135894484165,16.3768674337768,79.1869551893247,-97.3565044831217
0.55,59.35,-10.3755012920862,-1.50973479700622,2017.89808152798,4.8051534627774,16.3773359721183,78.9734357693871,-97.7636127956314
0.55,59.4,-10.571336435018,-1.48920087910496,2019.83185727395,4.80894947488131,16.3778117213943,78.7240377335994,-98.2024825621131
0.55,59.45,-10.7783919186675,-1.46875656460985,2021.76551009288,4.81274697986199,16.3782946661348,78.4347483960959,-98.6776214047849
0.55,59.5,-10.9973326149124,-1.44844413585284,2023.6990405697,4.81654597643322,16.3787847909544,78.1007033451246,-99.194360043107
0.55,59.55,-11.2288906562108,-1.42830702343059,2025.63244928714,4.82034646331393,16.379282080552,77.7159867864749,-99.7590534325887
0.55,59.6,-11.4738748284073,-1.40838992639336,2027.56573682579,4.82414843922812,16.3797865197106,77.2733710963296,-100.379342592187
0.55,59.65,-11.7331815875195,-1.3887389687317,2029.49890376406,4.82795190290485,16.3802980932964,76.7639737994133,-101.064498946587
0.55,59.7,-12.0078080346007,-1.36940190100457,2031.43195067824,4.83175685307816,16.3808167862583,76.176800992641,-101.825882206427
0.55,59.75,-12.2988672625521,-1.35042835770869,2033.36487814247,4.83556328848705,16.3813425836275,75.498132607153,-102.677556440278
0.55,59.8,-12.6076065896696,-1.33187018290599,2035.29768672874,4.83937120787541,16.3818754705171,74.7106844619133,-103.637129437906
0.55,59.85,-12.9354293225735,-1.3137818385819,2037.23037700698,4.84318060999201,16.3824154321213,73.7924510623282,-104.726911473221
0.55,59.9,-13.2839208531702,-1.29622091195169,2039.16294954495,4.84699149359041,16.382962453715,72.7150856565218,-105.975537028573
0.55,59.95,-13.6548800989846,-1.279248739009,2041.09540490836,4.85080385742897,16.3835165206533,71.4416011080189,-107.420266012014
0.55,60,-14.0503575528874,-1.26293116123009,2043.02774366081,4.85461770027074,16.3840776183713,69.923063332215,-109.110292829702
0.55,60.05,-14.4727015251713,-1.24733942919755,2044.95996636383,4.85843302088348,16.3846457323829,68.0937810993096,-111.111559641401
0.55,60.1,-14.9246145403668,-1.23255125888884,2046.89207357688,4.86224981803958,16.3852208482812,65.8642580698247,-113.513808083302
0.55,60.15,-15.4092222778117,-1.218652030247,2048.82406585737,4.86606809051602,16.385802951737,63.1108882088107,-116.440888474429
0.55,60.2,-15.9301578589054,-1.20573608860589,2050.75594376066,4.86988783709434,16.3863920284994,59.6612270868526,-120.065494153568
0.55,60.25,-16.4916645192751,-1.19390806081898,2052.68770784006,4.87370905656057,16.3869880643944,55.2744025643192,-124.628757558986
0.55,60.3,-17.0987193482241,-1.18328402072735,2054.61935864686,4.87753174770523,16.387591045325,49.6203139764586,-130.461058925521
0.55,60.35,-17.7571788469168,-1.17399222282334,2056.55089673033,4.88135590932326,16.3882009572702,42.2755791918039,-137.986087986187
0.55,60.4,-18.4739412334983,-1.16617296005514,2058.48232263774,4.88518154021399,16.3888177862853,32.7915361842989,-147.652851388933
0.55,60.45,-19.2571052338901,-1.15997689119838,2060.41363691434,4.88900863918106,16.3894415185005,20.9434358517825,-159.686487797354
0.55,60.5,-20.1160674629665,-1.15556094549477,2062.34484010339,4.89283720503245,16.3900721401212,7.19776969527993,-173.620944831604
0.55,60.55,-21.0614087231742,-1.15308070936015,2064.27593274619,4.89666723658037,16.3907096374272,-7.03141734464748,171.957335838489
0.55,60.6,-22.1041960288207,-1.15267816191581,2066.20691538205,4.90049873264128,16.3913539967721,-20.0224757283297,158.769482948681
0.55,60.65,-23.2537836801248,-1.15446396916891,2068.13778854831,4.90433169203579,16.3920052045832,-30.7628009956581,147.827575541348
0.55,60.7,-24.5119062161479,-1.15849454948105,2070.06855278037,4.90816611358866,16.3926632473608,-39.1550212513995,139.228505271856
0.55,60.75,-25.8580842494464,-1.16474600522114,2071.99920861167,4.91200199612876,16.3933281116777,-45.5736799343997,132.597363478755
0.55,60.8,-27.2174171584828,-1.17308967592062,2073.92975657373,4.915839338489,16.393999784179,-50.4790445460654,127.473714275235
0.55,60.85,-28.4074620625176,-1.18327674225837,2075.86019719612,4.91967813950634,16.3946782515814,-54.262815316782,123.465960896034
0.55,60.9,-29.1189578410498,-1.19494042835895,2077.7905310065,4.92351839802168,16.395363500673,-57.2219996742432,120.277511345352
0.55,60.95,-29.0824823995308,-1.20762205767715,2079.72075853064,4.9273601128799,16.3960555183127,-59.5736650411463,117.692001967057
0.55,61,-28.3468737131514,-1.22082075317283,2081.65088029238,4.93120328292977,16.3967542914296,-61.4753838811632,115.552750078375
0.55,61.05,-27.2203422967724,-1.23405774698974,2083.58089681367,4.93504790702393,16.397459807023,-63.0418363770215,113.745982691513
0.55,61.1,-25.9821433076956,-1.24693939255038,2085.51080861459,4.93889398401886,16.3981720521617,-64.3566327272558,112.188820683988
0.55,61.15,-24.7785250400355,-1.2592023259554,2087.44061621334,4.94274151277479,16.3988910139834,-65.4805044182091,110.820924181813
0.55,61.2,-23.6632464304513,-1.27073066555737,2089.37032012623,4.94659049215577,16.3996166796947,-66.4571063162848,109.598601705805
0.55,61.25,-22.6466102227737,-1.2815451572789,2091.29992086775,4.9504409210295,16.4003490365704,-67.317303814958,108.490523947084
0.55,61.3,-21.7221320205735,-1.29177250516037,2093.22941895051,4.95429279826742,16.401088071953,-68.0824614979735,107.474509431631
0.55,61.35,-20.8782652218194,-1.30160645509239,2095.15881488529,4.95814612274457,16.4018337732526,-68.7670140549783,106.535066273643
0.55,61.4,-20.1031196571678,-1.3112706674255,2097.08810918102,4.96200089333961,16.4025861279463,-69.3804756092951,105.661497084527
0.55,61.45,-19.3861938328245,-1.32098938018251,2099.01730234483,4.9658571089348,16.4033451235776,-69.9289871232811,104.846441082938
0.55,61.5,-18.718856211305,-1.33096778909728,2100.94639488202,4.96971476841588,16.4041107477563,-70.4164772208662,104.084766269453
0.55,61.55,-18.0943026190341,-1.34138129640914,2102.87538729607,4.97357387067214,16.4048829881581,-70.8455004972607,103.372747975491
0.55,61.6,-17.5073043750789,-1.35237150540097,2104.80428008869,4.97743441459632,16.4056618325239,-71.217811563844,102.707483080119
0.55,61.65,-16.9538929370411,-1.3640466504529,2106.73307375975,4.98129639908458,16.4064472686597,-71.5347294254967,102.086495174277
0.55,61.7,-16.4310526140893,-1.37648452847269,2108.66176880738,4.98515982303649,16.407239284436,-71.7973430318694,101.507488779277
0.55,61.75,-15.9364553463371,-1.38973654593831,2110.5903657279,4.98902468535496,16.4080378677876,-72.006603475271,100.968213632601
0.55,61.8,-15.4682499303579,-1.40383200369447,2112.51886501589,4.99289098494625,16.4088430067129,-72.1633410114997,100.466404634163
0.55,61.85,-15.0249052829569,-1.41878212939655,2114.44726716415,4.99675872071991,16.4096546892739,-72.2682365885393,99.9997692621069
0.55,61.9,-14.6051005373952,-1.43458362904565,2116.37557266373,5.00062789158873,16.4104729035956,-72.321769044096,99.5660011826301
0.55,61.95,-14.2076521424582,-1.45122168848157,2118.30378200393,5.00449849646873,16.4112976378655,-72.3241515779064,99.1628053399532
0.55,62,-13.8314681434731,-1.46867244311205,2120.23189567232,5.00837053427914,16.4121288803335,-72.2752650704659,98.7879253006696
0.55,62.05,-13.4755212061613,-1.48690497544568,2122.15991415474,5.01224400394233,16.4129666193112,-72.1745914081429,98.439167757217
0.55,62.1,-13.1388338086654,-1.50588291409708,2124.0878379353,5.01611890438379,16.413810843172,-72.0211469835341,98.1144219193252
0.55,62.15,-12.8204708456066,-1.52556570738991,2126.01566749641,5.01999523453214,16.4146615403501,-71.8134146293512,97.8116732722952
0.55,62.2,-12.5195364122606,-1.54590963720312,2127.94340331875,5.02387299331901,16.4155186993406,-71.5492710572983,97.5290121421423
0.55,62.25,-12.2351726981449,-1.56686862871128,2129.87104588133,5.02775217967909,16.4163823086991,-71.2259061013484,97.2646379419384
0.55,62.3,-11.9665597438276,-1.58839490150497,2131.79859566144,5.03163279255006,16.417252357041,-70.8397294675658,97.0168600873776
0.55,62.35,-11.7129153670363,-1.61043949835305,2133.7260531347,5.03551483087255,16.4181288330415,-70.3862600954326,96.7840965087125
0.55,62.4,-11.473494914505,-1.63295271999876,2135.65341877504,5.03939829359014,16.4190117254351,-69.8599925158939,96.5648705456186
0.55,62.45,-11.2475907058119,-1.65588448791957,2137.58069305475,5.04328317964931,16.4199010230151,-69.2542336655139,96.3578068477922
0.55,62.5,-11.0345311524213,-1.6791846518067,2139.50787644441,5.0471694879994,16.4207967146334,-68.5609024334767,96.1616267476861
0.55,62.55,-10.8336795936792,-1.70280325444923,2141.434969413,5.05105721759258,16.4216987892004,-67.7702827661853,95.9751434367867
0.55,62.6,-10.6444329151037,-1.72669076354594,2143.3619724278,5.05494636738385,16.422607235684,-66.8707194835283,95.7972571676675
0.55,62.65,-10.4662200183137,-1.75079827753457,2145.28888595449,5.05883693633098,16.4235220431097,-65.8482442429788,95.6269506200228
0.55,62.7,-10.2985002059165,-1.77507771067001,2147.21571045709,5.06272892339448,16.4244432005604,-64.6861177300885,95.4632845068915
0.55,62.75,-10.1407615343698,-1.79948196117289,2149.142446398,5.06662232753758,16.4253706971756,-63.3642740185229,95.3053934534426
0.55,62.8,-9.99251917647987,-1.82396506520543,2151.069094238,5.0705171477262,16.4263045221514,-61.8586558447156,95.1524821511596
0.55,62.85,-9.85331382449168,-1.84848233863329,2152.99565443627,5.07441338292891,16.4272446647399,-60.1404385578505,95.0038217715919
0.55,62.9,-9.72271015543512,-1.87299050793662,2154.92212745037,5.07831103211691,16.4281911142492,-58.1751617753878,94.8587466131878
0.55,62.95,-9.60029537275958,-1.89744783119356,2156.84851373627,5.082210094264,16.4291438600427,-55.9218320018489,94.716650949782
0.55,63,-9.48567783227253,-1.9218142097369,2158.77481374834,5.08611056834655,16.430102891539,-53.3321446179821,94.5769860482923
0.6,57,-7.93790687798936,-2.02327308633621,1947.97889448907,4.62951687567792,15.0551521663093,38.319982100696,91.2357397959061
0.6,57.05,-7.95051741203548,-2.0288897441724,1949.90422099775,4.63339826421652,15.055999009994,43.7674505296081,91.140829746339
0.6,57.1,-7.95608313424663,-2.03355588796919,1951.82944454427,4.6372812129063,15.0568529094672,48.394564199458,91.0464219298294
0.6,57.15,-7.9558588361466,-2.03727638611907,1953.75456569751,4.64116572054445,15.0577138512976,52.3310595831594,90.9491528583437
0.6,57.2,-7.95119276606659,-2.04005688189065,1955.67958502418,4.64505178593207,15.058581822132,55.6934642362394,90.8467744081638
0.6,57.25,-7.94339871745832,-2.04190379798215,1957.60450308881,4.64893940787405,15.0594568086942,58.5804382105177,90.7379655273185
0.6,57.3,-7.93367816747725,-2.04282434125597,1959.52932045379,4.65282858517909,15.0603387977847,61.073180210339,90.622119065092
0.6,57.35,-7.92308285568958,-2.04282650764193,1961.45403767933,4.65671931665961,15.0612277762801,63.2376922247551,90.4991412771957
0.6,57.4,-7.91250561966526,-2.04191908719558,1963.37865532356,4.66061160113177,15.0621237311327,65.1274204847019,90.3692823288622
0.6,57.45,-7.90268850003945,-2.04011166929636,1965.30317394242,4.66450543741534,15.0630266493701,66.7856853608725,90.2330030626217
0.6,57.5,-7.89423978627931,-2.03741464796907,1967.22759408979,4.66840082433372,15.0639365180944,68.2477238610929,90.0908759298361
0.6,57.55,-7.88765442055909,-2.03383922730996,1969.15191631742,4.6722977607139,15.064853324482,69.5423373490889,89.9435146999271
0.6,57.6,-7.88333441006792,-2.029397426997,1971.07614117495,4.67619624538638,15.0657770557828,70.6931957568788,89.7915267483382
0.6,57.65,-7.88160748365337,-2.02410208786135,1973.00026920996,4.68009627718515,15.0667076993202,71.7198619498705,89.6354821796956
0.6,57.7,-7.88274324789781,-2.0179668774949,1974.92430096795,4.68399785494765,15.0676452424902,72.6385949957564,89.4758950063149
0.6,57.75,-7.88696669583657,-2.0110062958658,1976.84823699233,4.68790097751472,15.0685896727609,73.4629811841264,89.313212656418
0.6,57.8,-7.89446923705412,-2.00323568091112,1978.7720778245,4.69180564373058,15.0695409776725,74.2044315488181,89.1478110354125
0.6,57.85,-7.90541755827487,-1.99467121407298,1980.69582400376,4.69571185244275,15.0704991448363,74.8725759573049,88.97999313858
0.6,57.9,-7.91996066328431,-1.98532992574102,1982.61947606741,4.69961960250205,15.0714641619344,75.475576858616,88.8099898099256
0.6,57.95,-7.93823542786614,-1.97522970056106,1984.54303455072,4.70352889276254,15.0724360167194,76.0203803665369,88.6379616826167
0.6,58,-7.96037096819184,-1.96438928256644,1986.46649998693,4.70743972208148,15.073414697014,76.5129182156489,88.4640016521915
0.6,58.05,-7.98649207601219,-1.95282828008534,1988.38987290727,4.7113520893193,15.0744001907099,76.9582709844065,88.2881374542055
0.6,58.1,-8.01672192957621,-1.94056717037428,1990.31315384098,4.71526599333953,15.0753924857683,77.3608005956459,88.110334068195
0.6,58.15,-8.05118424938122,-1.92762730392499,1992.23634331531,4.71918143300882,15.0763915702187,77.7242582940258,87.9304957693504
0.6,58.2,-8.09000503403232,-1.91403090838951,1994.15944185553,4.72309840719683,15.0773974321586,78.0518729192055,87.7484677127964
0.6,58.25,-8.1333139837308,-1.89980109206632,1996.08244998494,4.72701691477626,15.0784100597536,78.3464232356761,87.5640369734849
0.6,58.3,-8.18124569667221,-1.88496184688888,1998.00536822486,4.73093695462276,15.0794294412361,78.6102972647949,87.3769329849281
0.6,58.35,-8.23394070614075,-1.86953805085793,1999.9281970947,4.73485852561491,15.0804555649056,78.8455409317981,87.1868273274719
0.6,58.4,-8.29154641253736,-1.85355546985967,2001.85093711187,4.73878162663419,15.0814884191276,79.0538978455844,86.9933328149396
0.6,58.45,-8.35421795424372,-1.83704075881449,2003.7735887919,4.74270625656492,15.082527992334,79.2368416381665,86.7960018193852
0.6,58.5,-8.42211905348037,-1.82002146210559,2005.69615264835,4.74663241429426,15.0835742730218,79.395601978363,86.5943237585519
0.6,58.55,-8.49542286765346,-1.80252601324383,2007.61862919289,4.75056009871213,15.0846272497533,79.5311851210248,86.3877216498592
0.6,58.6,-8.57431287269877,-1.78458373373551,2009.54101893528,4.7544893087112,15.0856869111553,79.6443896436474,86.1755476081561
0.6,58.65,-8.65898380231211,-1.76622483113374,2011.46332238337,4.75842004318685,15.0867532459189,79.7358178445473,85.9570771313235
0.6,58.7,-8.74964266547088,-1.74748039627308,2013.38554004312,4.76235230103713,15.087826242799,79.8058831209594,85.7315019767861
0.6,58.75,-8.84650986413904,-1.72838239971179,2015.30767241862,4.76628608116271,15.088905890614,79.8548135029322,85.4979213811485
0.6,58.8,-8.94982043339783,-1.70896368743773,2017.22972001209,4.77022138246687,15.0899921782451,79.8826513820133,85.2553313117958
0.6,58.85,-9.05982542739967,-1.68925797593489,2019.15168332385,4.77415820385545,15.0910850946363,79.8892493348559,85.0026113597046
0.6,58.9,-9.17679347648558,-1.66929984675804,2021.07356285242,4.77809654423683,15.0921846287934,79.8742617930328,84.7385087818865
0.6,58.95,-9.30101254356373,-1.64912474082755,2022.99535909442,4.78203640252184,15.0932907697844,79.8371321424213,84.461619073096
0.6,59,-9.43279191148046,-1.62876895273606,2024.91707254466,4.78597777762381,15.0944035067384,79.7770746375137,84.1703622804692
0.6,59.05,-9.57246443773442,-1.60826962545707,2026.83870369612,4.78992066845847,15.0955228288456,79.6930502739225,83.8629540590888
0.6,59.1,-9.72038911863798,-1.58766474596827,2028.76025303994,4.79386507394395,15.0966487253566,79.5837354577661,83.5373701837672
0.6,59.15,-9.87695401212448,-1.56699314245203,2030.68172106547,4.79781099300071,15.0977811855824,79.4474819186184,83.1913028585883
0.6,59.2,-10.042579577099,-1.54629448392043,2032.60310826023,4.80175842455155,15.0989201988936,79.282265798894,82.8221066672288
0.6,59.25,-10.2177224978775,-1.52560928333802,2034.52441510995,4.80570736752155,15.1000657547204,79.0856231686965,82.4267313361181
0.6,59.3,-10.4028800752873,-1.50497890559214,2036.44564209858,4.80965782083803,15.1012178425519,78.8545682927027,82.0016375709208
0.6,59.35,-10.5985952819613,-1.48444558199745,2038.36678970828,4.81360978343055,15.1023764519357,78.5854897158885,81.5426909762395
0.6,59.4,-10.8054625989433,-1.46405243343138,2040.28785841944,4.81756325423082,15.103541572478,78.2740174939941,81.0450273352255
0.6,59.45,-11.0241347748094,-1.44384350469376,2042.20884871069,4.82151823217275,15.1047131938427,77.9148524606038,80.5028800981355
0.6,59.5,-11.2553306781995,-1.42386381328309,2044.12976105888,4.82547471619231,15.105891305751,77.5015449795695,79.9093574908094
0.6,59.55,-11.4998444513308,-1.40415941649975,2046.05059593913,4.82943270522762,15.1070758979817,77.0262057027184,79.2561517290828
0.6,59.6,-11.7585562174502,-1.38477750163965,2047.97135382482,4.8333921982188,15.1082669603699,76.4791237120521,78.5331556868989
0.6,59.65,-12.0324446514136,-1.36576650504236,2049.89203518758,4.83735319410803,15.1094644828075,75.8482569546284,77.727951895875
0.6,59.7,-12.3226017922401,-1.34717626691176,2051.81264049734,4.84131569183947,15.1106684552421,75.1185443404715,76.8251232155812
0.6,59.75,-12.6302505626446,-1.32905823012129,2053.73317022228,4.84527969035923,15.1118788676772,74.2709655577026,75.8053111950261
0.6,59.8,-12.9567655666308,-1.31146569260817,2055.65362482888,4.84924518861535,15.1130957101716,73.2812393305464,74.6439128124468
0.6,59.85,-13.3036978656781,-1.29445412435407,2057.57400478194,4.85321218555779,15.1143189728389,72.1179969606423,73.3092523877981
0.6,59.9,-13.6728045894676,-1.27808156115314,2059.49431054453,4.85718068013835,15.1155486458474,70.7401857464864,71.7599832063251
0.6,59.95,-14.0660844181647,-1.26240908804166,2061.41454257805,4.86115067131067,15.1167847194197,69.0933327228927,69.9413492251708
0.6,60,-14.4858201724626,-1.24750142482056,2063.33470134221,4.86512215803021,15.1180271838323,67.1041183762556,67.7797564324861
0.6,60.05,-14.9346299409219,-1.23342762357372,2065.25478729506,4.8690951392542,15.1192760294152,64.6724713508475,65.1748647696948
0.6,60.1,-15.4155283017899,-1.22026188191814,2067.17480089298,4.87306961394161,15.1205312465516,61.6601673977551,61.9881837462138
0.6,60.15,-15.9319991221279,-1.20808446349365,2069.09474259067,4.87704558105312,15.1217928256776,57.8750273140034,58.0272663596868
0.6,60.2,-16.4880808412688,-1.19698269526022,2071.01461284121,4.88102303955112,15.1230607572819,53.0514270761153,53.0262143940815
0.6,60.25,-17.0884634197354,-1.1870519742322,2072.93441209602,4.88500198839963,15.1243350319051,46.834492827993,46.6298676569739
0.6,60.3,-17.7385918542108,-1.17839665711128,2074.85414080489,4.88898242656432,15.1256156401401,38.795570513408,38.4092669377956
0.6,60.35,-18.4447612593922,-1.17113061583894,2076.77379941596,4.89296435301245,15.1269025726309,28.5502265014918,27.9796472130986
0.6,60.4,-19.2141662332831,-1.1653771108199,2078.69338837578,4.89694776671285,15.1281958200729,16.0798039595647,15.3219863679547
0.6,60.45,-20.054817433087,-1.16126745525151,2080.61290812926,4.9009326666359,15.1294953732124,2.17129881259945,1.22287434189946
0.6,60.5,-20.9751269499645,-1.15893772432021,2082.5323591197,4.90491905175348,15.130801222846,-11.6047940947793,-12.7476447849992
0.6,60.55,-21.9827151739854,-1.15852253564765,2084.45174178882,4.90890692103897,15.1321133598208,-23.7491696024561,-25.0907597242977
0.6,60.6,-23.081444080483,-1.16014477901173,2086.37105657672,4.9128962734672,15.1334317750335,-33.6026159145739,-35.1477839844887
0.6,60.65,-24.2645497705533,-1.16390027347854,2088.29030392194,4.91688710801444,15.1347564594305,-41.2619831103429,-43.016097520012
